FID_,average_max_rainfall,average_2hr_rainfall,average_72hr_rainfall,distance to coast,EV,TWI,DTW,label,probability_1,predicted,correct
11521,0.996898838,0.166497617,0.56702625,144.4646391,2.470971972,595.1050726,5.062220355,0,0.15579604052709592,0,1
12333,1.03755187,0.168447125,0.574572274,1117.802099,3.397374277,1678.167979,5.273851514,0,0.16032702048491407,0,1
6950,1.03617216,0.175271227,0.567709092,480.1665916,2.216427709,369.1418043,5.057287966,0,0.27551707866778413,0,1
15542,0.999326381,0.172578833,0.587924856,534.1162854,3.498969308,1710.737188,5.278369778,0,0.12418735037141797,0,1
13728,1.084789242,0.168797443,0.588545534,558.7562823,3.002626082,2005.405795,4.733311909,0,0.16626889969452546,0,1
16398,1.003633386,0.171492159,0.572207367,54.39157941,2.079853485,217.4632258,5.092666425,0,0.20516152657408504,0,1
14253,1.069536324,0.168772583,0.598306302,205.0427849,2.705974072,728.3743063,4.892760299,0,0.1413612127221473,0,1
7365,1.044569324,0.176386918,0.569952313,311.7155957,2.600174004,252.591554,5.087324127,0,0.1809268715437918,0,1
16891,0.922672287,0.155810049,0.547143579,191.1636581,2.614698808,173.5971264,5.8668891,0,0.17347921878858616,0,1
11445,1.021805272,0.170711343,0.564890411,348.2994682,3.275908188,1237.594875,5.400926002,0,0.15952641706274806,0,1
13092,1.047866973,0.167161379,0.572696039,873.2340092,2.043487454,322.250729,6.487542217,1,0.8359115388698661,1,1
9939,1.025714487,0.170626784,0.563981873,157.0167711,3.50794292,412.1720771,5.241948639,0,0.12912687355383767,0,1
3515,1.028453162,0.170327117,0.540641739,902.4339026,3.663758161,1048.09483,4.715667297,0,0.14842826190615213,0,1
10699,0.925423282,0.15531395,0.536603358,173.7873019,1.905170762,593.8223778,5.474757239,0,0.45281917586686793,0,1
14549,1.061000385,0.168348025,0.595378239,533.8399374,3.214831711,1700.907058,4.839279287,0,0.1299649747023076,0,1
3539,1.021205346,0.171421785,0.544720364,311.4918206,2.731490403,282.7586305,7.561157256,1,0.8099132652781665,1,1
8762,1.06564921,0.157101656,0.540035808,1328.258407,2.830878556,1261.157232,5.342425,1,0.7469174511593615,1,1
4634,0.976301826,0.173305534,0.562157981,58.41070687,1.053409209,165.1455173,5.100458287,1,0.7348194127636565,1,1
4871,0.912030664,0.160826126,0.542627823,400.3616204,2.478390517,1357.21031,5.659579946,0,0.27646775161062154,0,1
17114,1.079579731,0.171037279,0.605919611,173.5584526,1.962034497,199.7106773,4.996683888,0,0.17977896143173341,0,1
5767,0.922184757,0.152201199,0.530671304,620.8300161,1.746901606,109.4467425,7.392098393,1,0.8736091312013301,1,1
14537,1.071145367,0.159359683,0.575678111,30.95883037,2.122049994,103.5937674,6.133237672,1,0.6847870726074018,1,1
11261,1.025659727,0.167018587,0.560709599,263.3481678,3.492424618,422.0370484,5.000814134,0,0.1225842268920849,0,1
16791,1.015505554,0.16865588,0.569414419,288.7696254,2.844880836,216.5861392,5.569527788,0,0.17012097307692833,0,1
13798,1.038102586,0.167542487,0.576714939,161.5945125,1.029973709,622.7396537,7.878990348,1,0.893369596146504,1,1
6446,1.047835492,0.161186949,0.536444568,746.400176,2.58671088,382.987759,5.270667444,1,0.6406596191668714,1,1
6308,1.033012204,0.17606535,0.568235756,255.161812,2.149764909,427.6235875,4.783740151,0,0.22376463959786158,0,1
5715,1.052920943,0.160295639,0.533273902,997.8944905,2.96909114,1064.735852,6.226839804,1,0.8137319258115377,1,1
12868,1.048289863,0.162155214,0.556686298,919.8803258,4.418691479,1277.945848,4.484133303,0,0.11466235402177942,0,1
12104,0.982414196,0.165231785,0.56294797,128.3918152,1.592786186,446.7178749,5.797358958,1,0.7510560709835682,1,1
1355,0.983286765,0.174158564,0.551079856,257.0040687,2.754362802,176.2913485,5.849778611,0,0.29147594746548466,0,1
906,1.03658384,0.173703802,0.540219715,927.3605711,3.494255752,1102.91735,8.063550532,1,0.7896034717946782,1,1
13033,1.001582718,0.1659352,0.56805352,83.03615659,2.085126547,376.4658739,5.319063118,0,0.261535266826107,0,1
15576,1.034465936,0.166347463,0.557220365,1413.788865,10.17551622,138.5419517,5.17814897,0,0.11915228908043411,0,1
3832,0.906790547,0.161393339,0.542775252,38.44085704,1.392906802,147.7733457,5.61100941,1,0.5971985853819555,1,1
13213,1.048067901,0.163145437,0.560141649,959.4251188,2.972151462,2215.240698,7.543653708,1,0.8341952956273259,1,1
13543,1.061260531,0.160668339,0.556521298,636.7438189,3.557310155,1288.207059,7.297340388,1,0.5999818785123401,1,1
10501,1.071210277,0.156489881,0.544053204,904.1788499,3.087879289,1472.341891,7.64436823,1,0.8569896860854228,1,1
7455,0.92114811,0.156579994,0.537633835,789.6835936,3.103344869,1933.007199,4.584911276,0,0.14369745351515006,0,1
8545,0.953661964,0.167490795,0.557723717,1057.255218,2.806284234,3618.837285,7.922006224,1,0.8484087741575516,1,1
6817,0.999236205,0.174744742,0.566903526,461.2053945,3.024171125,1174.989121,4.886420608,0,0.14924513871381626,0,1
5020,1.022708083,0.1671713,0.547819476,211.1631978,3.129508169,554.2171835,4.625128871,0,0.13465321240501443,0,1
4614,1.02083497,0.175383729,0.56586402,319.8630776,2.61727558,786.8583205,5.195183844,0,0.22534394299422544,0,1
7536,0.922323727,0.150762466,0.528307227,140.6424244,1.646039518,537.5701578,8.878712053,1,0.9008886124052047,1,1
2497,1.048397547,0.173790127,0.538234009,783.241369,3.046894771,1117.952152,7.831927443,1,0.8414044910167248,1,1
14620,1.07826309,0.171299913,0.606290512,390.2583724,0.954329699,671.9923934,8.777158616,1,0.8928446979092998,1,1
7572,1.039421539,0.16272727,0.548269747,781.749014,3.237877489,567.7645176,3.71585764,0,0.12019705816588745,0,1
6611,0.922435918,0.152946172,0.531969983,788.7802295,2.206373314,465.4028856,6.700838407,1,0.7908464204370498,1,1
10921,1.01012149,0.168697163,0.569659175,842.7856014,1.185482291,1789.535861,6.106063687,1,0.8901405839237568,1,1
3073,1.023366562,0.171470756,0.543656789,374.5479974,2.85376322,699.880948,7.484011502,1,0.8058696823885247,1,1
14254,1.072265133,0.169461336,0.600535804,259.2733718,2.494574761,978.7465572,5.133556115,0,0.17306847278517518,0,1
14125,1.061699756,0.165711097,0.57263262,345.7478724,1.507992964,1104.637196,7.297035522,1,0.8898654139091694,1,1
6916,0.933058446,0.16568858,0.551995104,139.4011541,2.153822256,524.14392,5.821312907,0,0.28388072336805076,0,1
4335,0.916908353,0.155279818,0.534728935,431.0992466,2.289726337,902.4073573,5.270996869,0,0.28061898035032484,0,1
4507,1.018193199,0.171233354,0.558118839,280.0759811,2.388029102,422.3392584,5.162203331,0,0.26631053416054135,0,1
2881,1.039584636,0.164384209,0.5345459,1317.86416,3.759712595,1867.026305,5.423245215,0,0.2976280234219762,0,1
5856,1.061485712,0.1585122,0.531281953,1254.925603,2.99091572,859.4377012,4.585021981,0,0.40113728201701915,0,1
5283,0.980465768,0.173554443,0.56314049,10.27741001,0.860844231,10.11378645,5.367481497,1,0.8227122460346598,1,1
10952,1.080212922,0.156063066,0.546461788,422.8870157,3.282630155,1552.302108,7.093497323,1,0.7668974231448803,1,1
16385,1.061854389,0.158657066,0.571553878,499.6215371,3.675595008,465.2718729,4.92305975,0,0.11526022496347924,0,1
12230,1.016110201,0.16720096,0.571379612,85.54266444,1.863356204,368.455652,4.686957288,0,0.2237742344660534,0,1
16476,1.015827595,0.17047581,0.592048318,669.7273254,0.951939741,2319.468738,7.854820095,1,0.8979691294639115,1,1
6822,1.047503543,0.176859102,0.570754453,220.1678035,3.377064193,557.0115614,4.587408555,0,0.13178557900457707,0,1
530,1.010642064,0.174012247,0.54504729,928.0570154,4.443976974,1378.766273,5.094791382,0,0.12712871441530418,0,1
9358,1.082816052,0.154736116,0.541726747,1175.200174,3.066562387,421.0806266,6.253299609,1,0.8039269358406751,1,1
1692,0.913417609,0.177398095,0.561319335,90.41344802,0.9574244,254.6355488,5.032883579,1,0.6306859371248958,1,1
7633,1.06440466,0.15741144,0.537814173,1286.395152,2.181074063,1027.674831,8.374131389,1,0.8925281206912176,1,1
2737,1.014822935,0.170694693,0.548898749,435.5691427,2.874222329,443.9123348,8.470468243,1,0.8365175821506708,1,1
16387,1.090733316,0.172663458,0.61253866,435.6447112,2.14767889,1550.139122,5.340225429,0,0.3349615072446732,0,1
8494,0.973163175,0.171537454,0.563322079,718.2075359,2.495197614,1766.075533,7.069759313,1,0.7416917284288436,1,1
16746,1.074141999,0.171550198,0.60612565,682.9684519,0.976165871,1886.922833,7.320882618,1,0.8865801346876772,1,1
10926,0.946848968,0.16232061,0.552279443,494.8040747,1.550935459,1397.801277,7.82840887,1,0.9012559896513441,1,1
9247,1.004409597,0.173812413,0.56742224,365.5953402,2.727544875,694.5608605,4.819625129,0,0.15304759272586793,0,1
6633,0.950615198,0.169599915,0.558360823,370.8837419,2.630141126,1364.14104,5.128377634,0,0.15996293042485235,0,1
5680,0.917092774,0.156511427,0.536705984,439.9912642,2.504824975,1453.492822,5.818109503,0,0.4220615106300833,0,1
11650,1.004135734,0.168833219,0.568566749,888.0763399,1.882985129,1863.369532,8.391373707,1,0.8973804732211288,1,1
14820,0.929590581,0.177854637,0.579694615,65.84179804,2.700789401,320.9403051,5.340992894,0,0.13075261035197946,0,1
9917,0.929430112,0.158445001,0.54261306,830.638126,1.477251925,659.7251744,8.569408444,1,0.9005329184570495,1,1
7672,1.034335471,0.173455044,0.565996672,584.6323492,2.056187832,1344.408152,7.373468567,1,0.871344577806591,1,1
785,0.966053712,0.176072333,0.553821167,303.3322341,3.598600263,945.2679051,4.685067903,0,0.12011624307152047,0,1
1958,1.037211208,0.172884047,0.540021797,450.0688148,2.710673602,305.4934442,7.715185084,1,0.8387619750577354,1,1
14517,1.06068678,0.165525844,0.588555501,145.1647373,2.291775238,170.9722802,4.291905714,0,0.13855747828379206,0,1
109,1.013945159,0.173836697,0.544510577,944.3635848,3.132202979,843.498715,6.575277415,1,0.6598632371297698,1,1
3987,1.022025528,0.172196013,0.544471531,222.4450293,3.7435121,759.8471305,5.420343164,0,0.15300239938186164,0,1
1248,0.900173772,0.176404377,0.560580964,23.37205319,1.409176762,116.8129343,4.873046296,0,0.26353889336439795,0,1
3498,0.985129646,0.17347576,0.554629578,131.4439091,3.433013186,265.0141028,4.973366884,0,0.1249771243332512,0,1
3397,1.027709251,0.169318348,0.540626988,1004.252142,2.918919374,877.4331171,9.22933875,1,0.8729715285916959,1,1
15056,1.050071595,0.177386482,0.593434525,73.27354832,2.021832109,225.0129874,5.70160814,0,0.28945584080634945,0,1
10589,0.933179016,0.158948263,0.544286758,424.1569281,2.714322616,1436.419362,5.280232967,0,0.18786557068137497,0,1
4351,0.919326579,0.153173658,0.531738712,251.475597,2.018958708,874.4581866,8.288126334,1,0.8886092835053054,1,1
9673,0.947220142,0.162608259,0.552670519,605.0585702,1.579017908,1790.233482,7.711309779,1,0.9023134286246696,1,1
8175,1.067873357,0.15685791,0.535943663,1160.905541,2.814605628,1623.450334,5.511652082,1,0.800359357645914,1,1
5405,1.023401539,0.167610645,0.545405169,355.6084575,1.904885234,36.68424164,4.823572379,1,0.5047528602802286,1,1
8222,0.94887971,0.167798931,0.556983406,724.7384483,3.026379104,2526.780562,5.498860359,0,0.22345607036277407,0,1
11504,1.005895831,0.168742507,0.568889459,858.4109028,1.759527307,1888.01039,8.081396057,1,0.8976402396092146,1,1
15126,1.028657571,0.165765921,0.574243038,612.7673667,2.700762779,1582.836581,9.441970005,1,0.8767149716411876,1,1
6178,1.037158656,0.176659927,0.569458574,130.4635339,1.831856693,196.3988993,7.415219017,1,0.8533386963970953,1,1
7471,1.082357288,0.156661409,0.519325971,1260.040906,4.282829316,3175.77642,4.028582552,0,0.15278709015400616,0,1
12535,1.045822739,0.168329415,0.576472788,1163.549231,3.615264492,2153.481355,4.537581653,0,0.1265326405503851,0,1
14135,1.067271643,0.160249641,0.557492193,106.3587071,2.48238188,389.8297273,5.506471694,0,0.4398805656195057,0,1
13416,1.042000558,0.164548799,0.562545985,1083.831925,2.480336866,1676.758911,9.337424651,1,0.8919643061853233,1,1
11207,1.01419693,0.169265209,0.568203599,1137.564849,2.267786297,1207.306552,8.340874229,1,0.8784343105414664,1,1
7254,1.025442898,0.17310199,0.563492282,674.5178156,3.081658954,1290.41655,5.686759164,0,0.3119088989928076,0,1
4146,1.014287941,0.172611868,0.559390748,124.2521863,2.78975456,121.4301789,5.677333584,0,0.21509750703251668,0,1
4474,1.049192002,0.160967133,0.535398782,841.5447889,2.501431165,601.7475006,5.721404274,1,0.8197443442621409,1,1
16276,0.895387437,0.170069864,0.568602825,66.57291927,1.514126297,243.6477908,6.254455559,0,0.46596182939824904,0,1
7969,1.034331143,0.173379944,0.56616324,394.6306118,2.757822607,891.3969942,5.90388228,0,0.40790449724191985,0,1
5446,0.917118215,0.163803461,0.547494071,8.650412114,0.910205896,28.39635849,4.931819836,1,0.6664120114107833,1,1
6572,0.921945476,0.15258494,0.531255429,592.4341541,2.146524472,478.7750044,8.922567436,1,0.8798612782554384,1,1
2335,1.042032255,0.171705023,0.53706094,1503.705984,3.929544074,2401.950649,4.83181721,0,0.24003469024395452,0,1
9496,1.081439096,0.154610274,0.540254263,1016.732743,3.349666715,409.9281947,5.430635793,0,0.36525213919214966,0,1
6993,1.044811485,0.176500579,0.570095433,273.9412516,2.297056278,252.3517906,5.586651248,0,0.34699314106713847,0,1
10576,0.954574422,0.164652338,0.555775194,926.7742518,2.652546095,3123.079147,5.490284042,0,0.4713749674859177,0,1
14276,1.056686977,0.163562075,0.58277897,436.2978999,3.309706189,705.0579309,4.909734421,0,0.12005466667193783,0,1
1691,0.912183877,0.177147255,0.561065205,89.99577964,0.818825597,268.8015903,6.87847573,1,0.880861568319427,1,1
8377,1.032259238,0.164950965,0.553074069,887.843075,3.181923288,1165.695663,6.569819751,1,0.6016783484753565,1,1
11325,0.979246257,0.165896315,0.562485019,321.8118914,1.915937562,1168.170818,5.230057955,0,0.4032624870642482,0,1
3131,0.912497462,0.168499776,0.551949779,124.1489412,1.491157831,472.4117829,6.462962725,1,0.8141884798027897,1,1
16464,1.081846441,0.172317492,0.610175439,155.4327252,0.797281287,620.6253003,6.229970052,1,0.8523845005139432,1,1
7038,1.018627878,0.170228939,0.556397138,169.8490912,2.872174297,161.5353278,4.586227096,0,0.13562603493517375,0,1
998,1.052267237,0.174000164,0.537758283,1083.772469,3.429182722,2002.618637,6.960027812,1,0.778986293015304,1,1
10762,0.944742149,0.163819208,0.552925583,1197.920742,2.562513497,2597.421965,6.880103649,1,0.8084702866427858,1,1
8332,1.063974692,0.157496372,0.537632568,1259.482197,2.283192454,1017.879992,7.466326055,1,0.8886351271316006,1,1
13460,1.051068701,0.167827782,0.580041497,110.6981677,1.612767438,403.5883059,6.017890636,1,0.7977341491645837,1,1
13514,1.04516607,0.163998508,0.561902424,1002.757884,2.557996686,1798.946436,8.887753946,1,0.8897206804336846,1,1
14547,1.062650229,0.168909991,0.597070237,502.3799095,3.434380621,1556.682108,4.459377433,0,0.12222983726044304,0,1
11709,0.974713181,0.16668353,0.561824828,688.323788,1.755428007,2516.104431,5.903356381,1,0.84939365553663,1,1
10913,1.015504802,0.169258671,0.569325988,1163.981766,1.881068924,441.4203,9.087558171,1,0.8830349510094153,1,1
16264,0.911590588,0.162588741,0.558202792,145.8479145,2.016038618,534.5213492,5.015716134,0,0.1561648228618803,0,1
16890,0.922591983,0.155928782,0.547368888,202.4765944,2.781518948,170.7122504,5.390698319,0,0.13651700726078847,0,1
